,period,revenue,cost_of_goods_sold,gross_profit,research_and_development_expenses,sg_and_a_expenses,other_operating_income_or_expenses,operating_expenses,operating_income,total_non_operating_income_dash_expense,pre_tax_income,income_taxes,income_after_taxes,other_income,income_from_continuous_operations,income_from_discontinued_operations,net_income,ebitda,ebit,basic_shares_outstanding,shares_outstanding,basic_eps,eps_earnings_per_share,for_grouping
2023Q1,2023Q1,94836.0,52860.0,41976.0,7457.0,6201.0,0.0,13658.0,28318.0,64.0,28382.0,4222.0,24160.0,0.0,24160.0,0.0,24160.0,31216.0,28318.0,15787.15,15847.05,1.53,1.52,2023-03-31
2022Q4,2022Q4,117154.0,66822.0,50332.0,7709.0,6607.0,0.0,14316.0,36016.0,-393.0,35623.0,5625.0,29998.0,0.0,29998.0,0.0,29998.0,38932.0,36016.0,15892.72,15955.72,1.89,1.88,2022-12-31
2022Q3,2022Q3,90146.0,52051.0,38095.0,6761.0,6440.0,0.0,13201.0,24894.0,-237.0,24657.0,3936.0,20721.0,0.0,20721.0,0.0,20721.0,27759.0,24894.0,16215.96,16325.82,1.3,1.29,2022-09-30
2022Q2,2022Q2,82959.0,47074.0,35885.0,6797.0,6012.0,0.0,12809.0,23076.0,-10.0,23066.0,3624.0,19442.0,0.0,19442.0,0.0,19442.0,25881.0,23076.0,16162.95,16262.2,1.2,1.2,2022-06-30
2022Q1,2022Q1,97278.0,54719.0,42559.0,6387.0,6193.0,0.0,12580.0,29979.0,160.0,30139.0,5129.0,25010.0,0.0,25010.0,0.0,25010.0,32716.0,29979.0,16278.8,16403.32,1.54,1.52,2022-03-31
2021Q4,2021Q4,123945.0,69702.0,54243.0,6306.0,6449.0,0.0,12755.0,41488.0,-247.0,41241.0,6611.0,34630.0,0.0,34630.0,0.0,34630.0,44185.0,41488.0,16391.72,16519.29,2.11,2.1,2021-12-31
2021Q3,2021Q3,83360.0,48186.0,35174.0,5772.0,5616.0,0.0,11388.0,23786.0,-538.0,23248.0,2697.0,20551.0,0.0,20551.0,0.0,20551.0,26775.0,23786.0,16701.27,16864.92,1.25,1.23,2021-09-30
2021Q2,2021Q2,81434.0,46179.0,35255.0,5717.0,5412.0,0.0,11129.0,24126.0,243.0,24369.0,2625.0,21744.0,0.0,21744.0,0.0,21744.0,26958.0,24126.0,16629.37,16781.73,1.31,1.3,2021-06-30
2021Q1,2021Q1,89584.0,51505.0,38079.0,5262.0,5314.0,0.0,10576.0,27503.0,508.0,28011.0,4381.0,23630.0,0.0,23630.0,0.0,23630.0,30300.0,27503.0,16753.48,16929.16,1.41,1.4,2021-03-31
2020Q4,2020Q4,111439.0,67111.0,44328.0,5163.0,5631.0,0.0,10794.0,33534.0,45.0,33579.0,4824.0,28755.0,0.0,28755.0,0.0,28755.0,36200.0,33534.0,16935.12,17113.69,1.7,1.68,2020-12-31
